0_normal,1_benign_lesion,2_malignant
0.003461661588346088,-0.0011779720238544935,0.024167371437322276
0.0038446216843179486,-0.00033893121422425725,0.01623034623917138
0.004649559609822603,-0.00011988725039892459,0.012850370830931152
0.005146822590146088,-0.0003309244011011864,0.008552816070253854
0.005319032673273672,-0.0007396045221395632,0.002024387087911755
0.005666544083795956,-0.0017350352483222124,0.0006496148378547013
0.005780298512319096,-0.002436639902084848,0.0002610705825463789
0.005697073683821184,-0.003366986511478148,0.00011058166397203484
0.005566403679229757,-0.0038321710666322823,0.00018099598271271376
0.005762866313790332,-0.003945978163701268,0.0011756288154660547
0.004958153440646002,-0.0022170173204578243,0.002343458407680306
0.004245189354925866,-0.002011978426127159,0.004089788554968122
0.004164685331156014,-0.0020422214755081228,0.011999006156597429
0.005158610074356963,-0.002590580487240239,0.03983459967625033
0.005996432010408942,-0.0020675637096231685,0.06216539640713299
0.006459524622104029,-0.0015338493311364521,0.07899875113727195
0.006175702777190298,-0.0011492976270945905,0.0873075768200662
0.0046390451458089045,-0.0006735255141724901,0.06437064357924586
0.0033979426344855268,-0.0002772014518607412,0.02563076525958028
0.0027749897445460622,6.260241723285583e-05,0.007390989067505553
0.0024472977129717903,0.00037970586410511617,0.0028433111100340056
0.0019838789650295256,0.0006242844241909916,0.0014422133343268487
0.0017674707852377326,0.0008359062494160522,0.0013739106072336263
0.001924316040641446,0.0008709143392418034,0.0017617682338055916
0.002452330145568813,0.001177107340424729,0.003993276898065079
0.003135145353756857,0.001574897870962343,0.00417547522691371
0.004293778733191634,0.0018092521948519487,0.005481394986915266
0.005289136524092694,0.002367331965753459,0.00983512827443117
0.005650415894584759,0.002852561394920686,0.011235817947271454
0.005900728246728971,0.0021666136704473417,0.008618038538256774
0.006225667940996964,0.0017997588603126296,0.009124542267782879
0.0019375732686606234,0.00024825410885625566,-0.0002945746321560267
0.0030615140253228883,-0.0020409745100137804,-0.0032461513553813455
0.003046096025436149,-0.0018009393598707936,-0.0030296206912133225
0.0023994456300768107,0.001370119887031669,-0.0015871900299337129
0.0018954780874786312,0.002186122694759428,-2.9653562454577446e-05
0.0018427518765529618,0.0022156170450705177,0.0005673819086170071
0.001903176250551525,0.0026954705811415925,0.0019103942701483734
0.001917489196829029,0.004102398515536709,0.005117183878318292
0.002620829772576947,0.0037323647849375158,0.009424079646711263
0.0032971691388624263,0.002259965756590145,0.010894918428329806
0.0035610639143853337,0.001127630540460991,0.006725024818669385
0.003266877996964554,0.00024967972707889925,0.00609422543802418
0.002836854230681332,-0.0004077894987431007,0.0066108021408642255
0.002493633809570497,-0.0007419042991336295,0.006134776161718364
0.002052345823958268,-0.0004059498416232439,0.008513090812623145
0.0018625575275872982,0.00028422835138181967,0.016488772890830474
0.0018281818704728823,0.0007001198814431957,0.01367299626129052
0.0019340428113741488,0.000508497290186861,0.008280324546230636
0.002416869929941373,0.0006600958039225043,0.007264116375441388
0.0031358906085465236,0.0005161736032602162,0.005701511501785689
0.0037916986901376276,-0.0005488600805080822,0.004534202265679231
0.0049300727572358545,-0.0021277396090322617,0.005722845690406292
0.005719988389768177,-0.002958194627885416,0.006042719913959756
0.006967673407931747,-0.0032279874205657275,0.005322724301904884
0.005953324075846138,-0.0037854125577318426,0.0038943864494265104
0.00689784141317969,-0.004992696295376215,0.0021756503697293126
0.010699241917259497,-0.006639492673141222,0.0011704151773540747
0.01463259904567749,-0.011003072644086752,0.0012267274594865772
0.01682981710183335,-0.015315044563051147,0.0008066771181367392
0.016352187395640327,-0.014810429308652636,-1.63678592306052e-05
